time	cp
2	14.4072
4	14.40717
6	14.40691
8	14.40752
10	14.40751
12	14.40682
14	14.4072
16	14.4086
18	14.41004
20	14.4119
22	14.41302
24	14.41406
26	14.41377
28	14.41495
30	14.4156
32	14.41472
34	14.4135
36	14.41314
38	14.41248
40	14.41033
42	14.41101
44	14.41057
46	14.41105
48	14.41228
50	14.41241
52	14.41355
54	14.41337
56	14.41243
58	14.41373
60	14.4134
62	14.41214
64	14.41168
66	14.41224
68	14.41788
70	14.44032
72	14.48127
74	14.53641
76	14.59883
78	14.66327
80	14.72395
82	14.77867
84	14.82931
86	14.86862
88	14.88786
90	14.88675
92	14.86906
94	14.84415
96	14.81263
98	14.77958
100	14.74588
102	14.71383
104	14.68483
106	14.65751
108	14.63146
110	14.60741
112	14.58779
114	14.56956
116	14.55249
118	14.53907
120	14.5272
122	14.51637
124	14.50725
126	14.49941
128	14.49257
130	14.48661
132	14.48073
134	14.47511
136	14.47014
138	14.46649
140	14.46191
142	14.45903
144	14.45697
146	14.45399
148	14.45154
150	14.44874
152	14.44707
154	14.44632
156	14.44452
158	14.4424
160	14.44097
162	14.43938
164	14.43888
166	14.43719
168	14.4364
170	14.43392
172	14.43328
174	14.43321
176	14.43203
178	14.43133
180	14.43057
182	14.43053
184	14.42975
186	14.42879
188	14.42786
190	14.42814
192	14.42793
194	14.4279
196	14.42791
198	14.42735
200	14.42686
202	14.42748
204	14.4274
206	14.42729
208	14.42697
210	14.42582
212	14.4241
214	14.42424
216	14.42596
218	14.42726
220	14.42681
222	14.42504
224	14.42482
226	14.42585
228	14.42525
230	14.42407
232	14.42519
234	14.42549
236	14.42613
238	14.42523
240	14.42439
242	14.4245
244	14.42492
246	14.42484
248	14.42457
250	14.42422
252	14.42419
254	14.42447
256	14.42505
258	14.42508
260	14.42605
262	14.42677
264	14.4268
266	14.42676
268	14.42728
270	14.42659
272	14.42568
274	14.42524
276	14.42425
278	14.42527
280	14.42608
282	14.4263
284	14.42731
286	14.42817
288	14.42845
290	14.4288
292	14.42825
294	14.42749
296	14.42681
298	14.42679
300	14.42776
302	14.42789
304	14.42735
306	14.42661
308	14.427
310	14.42736
312	14.4275
314	14.42802
316	14.42717
318	14.42766
320	14.42819
322	14.42905
324	14.42975
326	14.42862
328	14.42762
330	14.42764
332	14.42773
334	14.42716
336	14.42717
338	14.42766
340	14.42721
342	14.42775
344	14.42831
346	14.42804
348	14.42789
350	14.42703
352	14.4271
354	14.42753
356	14.42898
358	14.42897
360	14.42993
362	14.43082
364	14.43175
366	14.43237
368	14.43259
370	14.43163
372	14.43159
374	14.43062
376	14.43066
378	14.43039
380	14.43086
382	14.43199
384	14.4322
386	14.43158
388	14.43103
390	14.43185
392	14.43231
394	14.43197
396	14.43179
398	14.43149
400	14.4309
402	14.42972
404	14.43064
406	14.43327
408	14.43453
410	14.43422
412	14.43576
414	14.43509
416	14.43502
418	14.43471
420	14.43477
422	14.43426
424	14.43416
426	14.4338
428	14.43312
430	14.43275
432	14.43399
434	14.43445
436	14.43503
438	14.43457
440	14.43398
442	14.43426
444	14.43501
446	14.43493
448	14.43521
450	14.43622
452	14.43589
454	14.43498
456	14.43551
458	14.43555
460	14.43661
462	14.43559
464	14.43495
466	14.43443
468	14.43455
470	14.43695
472	14.45138
474	14.48271
476	14.53121
478	14.58839
480	14.64864
482	14.70774
484	14.76302
486	14.81108
488	14.85472
490	14.88851
492	14.90453
494	14.90135
496	14.88382
498	14.85663
500	14.82678
502	14.7942
504	14.76142
506	14.73038
508	14.70103
510	14.67451
512	14.65091
514	14.6293
516	14.60826
518	14.59153
520	14.57703
522	14.56521
524	14.55342
526	14.5429
528	14.53418
530	14.52488
532	14.51586
534	14.50855
536	14.50237
538	14.49599
540	14.4916
542	14.48835
544	14.48466
546	14.4803
548	14.47743
550	14.47594
552	14.47386
554	14.47204
556	14.47011
558	14.46819
560	14.46717
562	14.46578
564	14.46215
566	14.4585
568	14.45891
570	14.45775
572	14.45722
574	14.45626
576	14.45584
578	14.45536
580	14.45315
582	14.45201
584	14.45109
586	14.45095
588	14.45121
590	14.45051
592	14.4491
594	14.44882
596	14.44833
598	14.44645
600	14.44682
602	14.44755
604	14.44775
606	14.44807
608	14.44843
610	14.44816
612	14.44752
614	14.44798
616	14.44849
618	14.44751
620	14.44685
622	14.4467
624	14.44721
626	14.44674
628	14.44614
630	14.4466
632	14.44666
634	14.4471
636	14.44633
638	14.44579
640	14.44523
642	14.44523
644	14.44496
646	14.44485
648	14.44461
650	14.44484
652	14.44518
654	14.44495
656	14.44496
658	14.44418
660	14.44397
662	14.44605
664	14.44694
666	14.44656
668	14.44656
670	14.44667
672	14.44745
674	14.44807
676	14.4479
678	14.44798
680	14.44812
682	14.44786
684	14.44701
686	14.44617
688	14.44579
690	14.4463
692	14.44801
694	14.44916
696	14.44951
698	14.44952
700	14.44939
702	14.4497
704	14.4496
706	14.44913
708	14.44938
710	14.44901
712	14.44675
714	14.44617
716	14.44722
718	14.44828
720	14.44839
722	14.44692
724	14.44699
726	14.4467
728	14.4471
730	14.44866
732	14.44926
734	14.44749
736	14.44778
738	14.44836
740	14.44888
742	14.44937
744	14.44987
746	14.44992
748	14.44872
750	14.44839
752	14.44877
754	14.44888
756	14.44994
758	14.45017
760	14.44893
762	14.44692
764	14.43993
766	14.43803
768	14.44209
770	14.44626
772	14.44795
774	14.44926
776	14.45136
778	14.45295
780	14.45398
782	14.45442
784	14.45406
786	14.45473
788	14.45537
790	14.45627
792	14.45528
794	14.45425
796	14.45256
798	14.45313
800	14.45234
802	14.45235
804	14.45339
806	14.4535
808	14.45422
810	14.45548
812	14.45546
814	14.45521
816	14.45391
818	14.45348
820	14.45245
822	14.45215
824	14.45292
826	14.45269
828	14.45412
830	14.4534
832	14.45252
834	14.45224
836	14.45218
838	14.45268
840	14.45235
842	14.45226
844	14.45231
846	14.45292
848	14.45341
850	14.4537
852	14.45374
854	14.45538
856	14.45692
858	14.45667
860	14.45712
862	14.45664
864	14.45552
866	14.45492
868	14.45364
870	14.4523
872	14.45373
874	14.45452
876	14.46549
878	14.49484
880	14.54148
882	14.59683
884	14.65338
886	14.70778
888	14.76026
890	14.8082
892	14.85055
894	14.88348
896	14.89811
898	14.89461
900	14.87748
902	14.85172
904	14.82139
906	14.79076
908	14.7607
910	14.73071
912	14.70296
914	14.67831
916	14.65616
918	14.63453
920	14.61475
922	14.59833
924	14.58358
926	14.57137
928	14.56002
930	14.55064
932	14.54251
934	14.53496
936	14.52783
938	14.51953
940	14.5137
942	14.50951
944	14.506
946	14.50257
948	14.49958
950	14.49512
952	14.49159
954	14.49028
956	14.48925
958	14.48767
960	14.48499
962	14.4838
964	14.48135
966	14.47927
968	14.47755
970	14.47648
972	14.47576
974	14.47493
976	14.47453
978	14.47406
980	14.47431
982	14.47409
984	14.47225
986	14.4703
988	14.46939
990	14.46794
992	14.46695
994	14.46572
996	14.46456
998	14.46385
1000	14.46311
1002	14.46317
1004	14.46458
1006	14.46578
1008	14.4672
1010	14.46663
1012	14.46575
1014	14.46621
1016	14.467
1018	14.46705
1020	14.46665
1022	14.46592
1024	14.46661
1026	14.46559
1028	14.46401
1030	14.46387
1032	14.46443
1034	14.46576
1036	14.46613
1038	14.4655
1040	14.46392
1042	14.46239
1044	14.46176
1046	14.46328
1048	14.46303
1050	14.46175
1052	14.46219
1054	14.46291
1056	14.46303
1058	14.46226
1060	14.46171
1062	14.46078
1064	14.46076
1066	14.46117
1068	14.46079
1070	14.4612
1072	14.46211
1074	14.46294
1076	14.46238
1078	14.46169
1080	14.46322
1082	14.46415
1084	14.46297
1086	14.46334
1088	14.46439
1090	14.4636
1092	14.46421
1094	14.46482
1096	14.46663
1098	14.4659
1100	14.46466
1102	14.46439
1104	14.46465
1106	14.46378
1108	14.46425
1110	14.46315
1112	14.4643
1114	14.4642
1116	14.46443
1118	14.46478
1120	14.4654
1122	14.46492
1124	14.46446
1126	14.46384
1128	14.4632
1130	14.46458
1132	14.46404
1134	14.46445
1136	14.46411
1138	14.46385
1140	14.4649
1142	14.46489
1144	14.46515
1146	14.46576
1148	14.46695
